sequence_id,pattern,repetition,id,index,comparator,adaptive_status,comparator_status,adaptive_actual_model,comparator_actual_model,identical_actual_model,adaptive_residency_condition,comparator_residency_condition,adaptive_minus_comparator_seconds,output_tokens_difference,gpu_allocation_fraction_difference,adaptive_correct,comparator_correct,quality_outcome,adaptive_minus_comparator_excluding_residency_audit_seconds
ro_eeee_1,EEEE,3,ro_eeee_1_t2,2,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,resident_same_model,resident_same_model,-2.731895797,9,0.41136683958936526,True,True,both_correct,-2.7331659299999997
ro_eeee_1,EEEE,3,ro_eeee_1_t2,2,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.7778332050000001,0,0.0,True,True,both_correct,0.7671035890000001
ro_eeee_1,EEEE,3,ro_eeee_1_t3,3,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,-0.318118009,0,0.0,True,True,both_correct,-0.317243762
ro_eeee_1,EEEE,3,ro_eeee_1_t3,3,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,resident_same_model,resident_same_model,-5.839534805,8,0.41136683958936526,True,True,both_correct,-5.835451999
ro_eeee_1,EEEE,3,ro_eeee_1_t3,3,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.5746891299999999,0,0.0,True,True,both_correct,0.5673628209999999
ro_eeee_1,EEEE,3,ro_eeee_1_t4,4,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,-0.0179680980000001,0,0.0,True,True,both_correct,-0.0174890440000001
ro_eeee_1,EEEE,3,ro_eeee_1_t4,4,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,resident_same_model,resident_same_model,-4.005685365,11,0.41136683958936526,True,True,both_correct,-4.007561442
ro_eeee_1,EEEE,3,ro_eeee_1_t4,4,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.547543554,0,0.0,True,True,both_correct,0.536373364
ro_eeee_2,EEEE,2,ro_eeee_2_t1,1,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,0.7220630630000002,0,0.0,False,False,neither_correct,0.7230160050000002
ro_eeee_2,EEEE,2,ro_eeee_2_t1,1,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,cold_start,cold_start,-21.894843688999998,-60,0.36150899453539453,False,True,comparator_only_correct,-21.892079437
ro_eeee_2,EEEE,2,ro_eeee_2_t1,1,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,-0.22075654500000041,0,0.0,False,False,neither_correct,-0.2195392090000004
ro_eeee_2,EEEE,2,ro_eeee_2_t2,2,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.03830246599999998,0,0.0,False,False,neither_correct,0.04026409599999998
ro_eeee_2,EEEE,2,ro_eeee_2_t2,2,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,resident_same_model,resident_same_model,-2.5606984749999997,7,0.36150899453539453,False,True,comparator_only_correct,-2.5594402819999997
ro_eeee_2,EEEE,2,ro_eeee_2_t2,2,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.62835946,0,0.0,False,False,neither_correct,0.620544926
ro_eeee_2,EEEE,2,ro_eeee_2_t3,3,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.012269064999999912,0,0.0,False,False,neither_correct,0.009822620999999913
ro_eeee_2,EEEE,2,ro_eeee_2_t3,3,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,resident_same_model,resident_same_model,-2.967250612,5,0.36150899453539453,False,True,comparator_only_correct,-2.963519164
ro_eeee_2,EEEE,2,ro_eeee_2_t3,3,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.4093031009999999,0,0.0,False,False,neither_correct,0.39860054099999986
ro_eeee_2,EEEE,2,ro_eeee_2_t4,4,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,-0.0013693180000000638,0,0.0,False,False,neither_correct,0.0019153249999999365
ro_eeee_2,EEEE,2,ro_eeee_2_t4,4,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,resident_same_model,resident_same_model,-2.5040450090000004,9,0.36150899453539453,False,True,comparator_only_correct,-2.5018676020000004
ro_eeee_2,EEEE,2,ro_eeee_2_t4,4,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.38228685100000004,0,0.0,False,False,neither_correct,0.37366501
ro_eeee_2,EEEE,3,ro_eeee_2_t1,1,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,-0.2466733329999986,0,0.0,False,False,neither_correct,-0.2470177219999986
ro_eeee_2,EEEE,3,ro_eeee_2_t1,1,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,cold_start,cold_start,-28.400027872,-60,0.41136683958936526,False,True,comparator_only_correct,-28.398263717
ro_eeee_2,EEEE,3,ro_eeee_2_t1,1,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,-0.5916548390000003,0,0.0,False,False,neither_correct,-0.5923377730000002
ro_eeee_2,EEEE,3,ro_eeee_2_t2,2,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,-0.10211514400000032,0,0.0,False,False,neither_correct,-0.10189360300000032
ro_eeee_2,EEEE,3,ro_eeee_2_t2,2,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,resident_same_model,resident_same_model,-8.588829099,8,0.41136683958936526,False,True,comparator_only_correct,-8.588350131
ro_eeee_2,EEEE,3,ro_eeee_2_t2,2,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.8674138429999998,0,0.0,False,False,neither_correct,0.8595451739999997
ro_eeee_2,EEEE,3,ro_eeee_2_t3,3,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.10873782499999995,0,0.0,False,False,neither_correct,0.10777052599999995
ro_eeee_2,EEEE,3,ro_eeee_2_t3,3,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,resident_same_model,resident_same_model,-5.218823035000001,4,0.41136683958936526,False,True,comparator_only_correct,-5.214901265000001
ro_eeee_2,EEEE,3,ro_eeee_2_t3,3,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.7188743369999999,0,0.0,False,False,neither_correct,0.7124043059999999
ro_eeee_2,EEEE,3,ro_eeee_2_t4,4,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.07581597800000006,0,0.0,False,False,neither_correct,0.07121011900000006
ro_eeee_2,EEEE,3,ro_eeee_2_t4,4,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,resident_same_model,resident_same_model,-9.568520513,9,0.41136683958936526,False,True,comparator_only_correct,-9.568488657
ro_eeee_2,EEEE,3,ro_eeee_2_t4,4,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.5486185480000001,0,0.0,False,False,neither_correct,0.5432075250000001
ro_eeee_3,EEEE,2,ro_eeee_3_t1,1,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,0.7009058800000005,0,0.0,False,False,neither_correct,0.7018844530000006
ro_eeee_3,EEEE,2,ro_eeee_3_t1,1,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,cold_start,cold_start,-15.487076690999999,19,0.38545999289006916,False,False,neither_correct,-15.486516817999998
ro_eeee_3,EEEE,2,ro_eeee_3_t1,1,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,0.9899714890000002,0,0.0,False,False,neither_correct,0.9912948110000002
ro_eeee_3,EEEE,2,ro_eeee_3_t2,2,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.12383293900000014,0,0.0,True,True,both_correct,0.12276452500000014
ro_eeee_3,EEEE,2,ro_eeee_3_t2,2,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,resident_same_model,resident_same_model,-2.5744524500000003,1,0.38545999289006916,True,True,both_correct,-2.5757584280000003
ro_eeee_3,EEEE,2,ro_eeee_3_t2,2,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.9436604450000001,0,0.0,True,True,both_correct,0.9345457710000001
ro_eeee_3,EEEE,2,ro_eeee_3_t3,3,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,-0.282058162,0,0.0,True,True,both_correct,-0.280656182
ro_eeee_3,EEEE,2,ro_eeee_3_t3,3,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,resident_same_model,resident_same_model,-2.994017437,-4,0.38545999289006916,True,True,both_correct,-2.9972547130000002
ro_eeee_3,EEEE,2,ro_eeee_3_t3,3,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.661314844,0,0.0,True,True,both_correct,0.6516172269999999
ro_eeee_3,EEEE,2,ro_eeee_3_t4,4,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,-0.03263051199999989,0,0.0,True,True,both_correct,-0.03397560999999989
ro_eeee_3,EEEE,2,ro_eeee_3_t4,4,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,resident_same_model,resident_same_model,-3.0812360440000006,-5,0.38545999289006916,True,True,both_correct,-3.0802467400000006
ro_eeee_3,EEEE,2,ro_eeee_3_t4,4,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.554068032,0,0.0,True,True,both_correct,0.547331109
ro_eeee_3,EEEE,3,ro_eeee_3_t1,1,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,0.021944118999998707,0,0.0,False,False,neither_correct,0.021877387999998707
ro_eeee_3,EEEE,3,ro_eeee_3_t1,1,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,cold_start,cold_start,-19.847176151,29,0.4851798705437075,False,False,neither_correct,-19.846933432
ro_eeee_3,EEEE,3,ro_eeee_3_t1,1,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,cold_start,cold_start,-0.7433787020000011,0,0.0,False,False,neither_correct,-0.7406288180000011
ro_eeee_3,EEEE,3,ro_eeee_3_t2,2,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.01782883199999996,0,0.0,True,True,both_correct,0.02091709999999996
ro_eeee_3,EEEE,3,ro_eeee_3_t2,2,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,resident_same_model,resident_same_model,-10.981437637,-11,0.4851798705437075,True,True,both_correct,-10.978658481
ro_eeee_3,EEEE,3,ro_eeee_3_t2,2,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.8928374859999999,0,0.0,True,True,both_correct,0.8864086529999999
ro_eeee_3,EEEE,3,ro_eeee_3_t3,3,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,-0.03146047200000002,0,0.0,True,True,both_correct,-0.03296793200000002
ro_eeee_3,EEEE,3,ro_eeee_3_t3,3,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,resident_same_model,resident_same_model,-12.419994131000001,-6,0.4851798705437075,True,True,both_correct,-12.362421551
ro_eeee_3,EEEE,3,ro_eeee_3_t3,3,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.560719758,0,0.0,True,True,both_correct,0.552504323
ro_eeee_3,EEEE,3,ro_eeee_3_t4,4,small,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,-0.11500264599999999,0,0.0,True,True,both_correct,-0.11347593299999999
ro_eeee_3,EEEE,3,ro_eeee_3_t4,4,large,ok,ok,qwen3:0.6b,qwen3:1.7b,False,resident_same_model,resident_same_model,-12.500436869,-5,0.4851798705437075,True,True,both_correct,-12.496164732999999
ro_eeee_3,EEEE,3,ro_eeee_3_t4,4,replay,ok,ok,qwen3:0.6b,qwen3:0.6b,True,resident_same_model,resident_same_model,0.601853127,0,0.0,True,True,both_correct,0.593888826
